cluster_id,time_idx,timestamp,cluster_size,mean_abs_err,max_abs_err,sensor_ids,sensor_names,sensor_indices
5443,2937,2024-01-01 21:18:41,2,0.012033138424158096,0.013691785745322704,973;1661,UsFlOrlando973;UsFlBonitaSprings1661,44;97
6367,3503,2024-01-01 21:28:07,2,0.01203235238790512,0.013727772049605846,620;874,UsIlChicago620;UsWiDodgeville874,0;30
18302,8159,2024-01-01 22:45:43,2,0.012031612917780876,0.012557991780340672,620;874,UsIlChicago620;UsWiDodgeville874,0;30
7093,3779,2024-01-01 21:32:43,2,0.012030749581754208,0.012483300641179085,859;1364,UsCtUnivconn859;UsNyQueens1364,28;62
11256,5718,2024-01-01 22:05:02,2,0.012029040604829788,0.01406602468341589,774;1364,UsNjTomsriver774;UsNyQueens1364,20;62
1566,867,2024-01-01 20:44:11,2,0.012028554454445839,0.01208573766052723,1069;1071,UsTnChattanoogaTVA1069;UsTnKnoxville1071,54;55
12110,6063,2024-01-01 22:10:47,2,0.012027326039969921,0.014511466026306152,874;1059,UsWiDodgeville874;UsIlGalesburg1059,30;52
216,122,2024-01-01 20:31:46,2,0.012026960030198097,0.0120913190767169,1144;1382,UsWaSpokane1144;UsWaSpokane1382,57;66
14493,6981,2024-01-01 22:26:05,2,0.012026166543364525,0.01396251656115055,774;1491,UsNjTomsriver774;UsDeMillsboro1491,20;82
10534,5436,2024-01-01 22:00:20,2,0.012023013085126877,0.012164147570729256,620;1059,UsIlChicago620;UsIlGalesburg1059,0;52
4057,1983,2024-01-01 21:02:47,2,0.012020185589790344,0.013263030909001827,853;1623,UsSantaRosa853;UsCAKelseyville1623,27;89
5369,2915,2024-01-01 21:18:19,2,0.012019781395792961,0.014835069887340069,984;2009,UsGaNorcross984;UsOhCleveland2009,47;104
45,27,2024-01-01 20:30:11,2,0.012018894776701927,0.012889564037322998,774;1055,UsNjTomsriver774;UsNjRedBank1055,20;50
11941,5992,2024-01-01 22:09:36,2,0.012018740177154541,0.013300791382789612,1144;1382,UsWaSpokane1144;UsWaSpokane1382,57;66
7717,4037,2024-01-01 21:37:01,2,0.012018706649541855,0.014239451847970486,984;1071,UsGaNorcross984;UsTnKnoxville1071,47;55
5052,2604,2024-01-01 21:13:08,2,0.012015480548143387,0.012800449505448341,620;874,UsIlChicago620;UsWiDodgeville874,0;30
1712,937,2024-01-01 20:45:21,2,0.012014798820018768,0.013146257027983665,1069;1071,UsTnChattanoogaTVA1069;UsTnKnoxville1071,54;55
15268,7214,2024-01-01 22:29:58,2,0.012014107778668404,0.014833472669124603,874;1355,UsWiDodgeville874;UsMiKingsford1355,30;59
15750,7368,2024-01-01 22:32:32,2,0.012013603001832962,0.014552139677107334,1367;1417,UsMsGulfport1367;UsGaValdosta1417,63;74
46,28,2024-01-01 20:30:12,2,0.012013060972094536,0.013969355262815952,774;1055,UsNjTomsriver774;UsNjRedBank1055,20;50
6149,3392,2024-01-01 21:26:16,2,0.012011945247650146,0.014226794242858887,984;1071,UsGaNorcross984;UsTnKnoxville1071,47;55
15729,7359,2024-01-01 22:32:23,2,0.012011075392365456,0.013490426354110241,1069;1071,UsTnChattanoogaTVA1069;UsTnKnoxville1071,54;55
13234,6539,2024-01-01 22:18:43,2,0.012010373175144196,0.014738427475094795,732;1623,UsCaSacramento732;UsCAKelseyville1623,12;89
